date,value,value_10yravg,sd_10yravg,value_1yravg,sd_1yravg,zscore_10yravg,zscore_1yravg
2021-04-01,-0.77036,-0.14167420833333336,0.5986618635280315,-0.18723083333333337,0.4215230784571228,1.0501517299961256,1.3833860978645858
2021-05-01,-0.7752749999999999,-0.14528545833333334,0.6011816923776024,-0.31251041666666673,0.34034222011527226,1.0479187068640305,1.3597037216734293
2021-06-01,-0.80985,-0.15059545833333335,0.6042317542097373,-0.4029020833333334,0.3131174127693253,1.0910623896767766,1.2996655569789934
2021-07-01,-0.74332,-0.15438979166666666,0.6065271042944939,-0.46891875000000005,0.2920066250503496,0.9709874532620779,0.9397089876049421
2021-08-01,-0.73705,-0.16667458333333335,0.603238630701328,-0.5127750000000001,0.28921874128259895,0.9455220333013911,0.775451130882484
2021-09-01,-0.6796249999999999,-0.179483625,0.5976023699952451,-0.56968125,0.24173982065741106,0.8369133057554295,0.4548019838064248
2021-10-01,-0.74986,-0.1913895416666667,0.5945825809123305,-0.6312445833333334,0.1699706901933701,0.9392647485172092,0.6978580632444431
2021-11-01,-0.6691499999999999,-0.2048801666666667,0.5867884250732729,-0.6633945833333333,0.1299626170981195,0.7912048252747306,0.04428517057579204
2021-12-01,-0.55504,-0.2151676666666667,0.5819556460325234,-0.6746166666666666,0.11158530217105683,0.5840175890558145,-1.0716166407235186
2022-01-01,-0.502425,-0.22304079166666668,0.5793705760437722,-0.67815875,0.1046069836910128,0.48222022292037403,-1.679942808781112
2022-02-01,-0.336825,-0.22704475000000002,0.5784746849144842,-0.6547587500000001,0.14354046164005782,0.18977537455459917,-2.214941671270718
2022-03-01,-0.141625,-0.227987125,0.5782406538555438,-0.62253375,0.204828498140684,-0.14935325702916596,-2.347860548534089
2022-04-01,-0.28836,-0.231022625,0.5775877101485887,-0.5823670833333333,0.21990928125911718,0.09927042073878188,-1.3369471340634655
2022-05-01,0.312675,-0.2300224166666667,0.5784308573476399,-0.49170458333333333,0.3299051670312266,-0.9382234882059599,-2.4382145650273985
2022-06-01,0.015700000000000002,-0.23182908333333335,0.577311571252191,-0.42290875,0.3433339371524,-0.4287616872054752,-1.277498966859513
2022-07-01,0.1041,-0.23131908333333334,0.5775832760627578,-0.3522904166666667,0.3582649580488157,-0.5807285238932163,-1.273890751560695
